71 -2.23825619096760e+00 -4.33776040837901e-13 -2.23825619096760e+00 1.00000000000000e+00 4.14120275484463e-06 -4.13240341934633e-05 2.98288608949560e-21 4.14120275484463e-06
72 -2.23825619160529e+00 -2.88017860239627e-13 -2.23825619160529e+00 1.00000000000000e+00 4.17162174928016e-06 -3.66006721804860e-05 2.96312525026462e-21 4.17162174928016e-06
73 -2.23825619213715e+00 -1.91352321263569e-13 -2.23825619213715e+00 1.00000000000000e+00 4.14137444443849e-06 -3.24276611689113e-05 2.94849109729113e-21 4.14137444443849e-06
74 -2.23825619258219e+00 -1.27198353395153e-13 -2.23825619258219e+00 1.00000000000000e+00 4.06405220131000e-06 -2.87395099048735e-05 2.93756709662996e-21 4.06405220131000e-06
75 -2.23825619295559e+00 -8.45941184740940e-14 -2.23825619295559e+00 1.00000000000000e+00 3.95089326458272e-06 -2.54787015965779e-05 2.92934611077493e-21 3.95089326458272e-06
76 -2.23825619326963e+00 -5.62848177758481e-14 -2.23825619326963e+00 9.99999999999998e-01 3.81115161482555e-06 -2.25946984794241e-05 2.92310861244847e-21 3.81115161482555e-06
77 -2.23825619353436e+00 -3.74644894622549e-14 -2.23825619353436e+00 1.00000000000000e+00 3.65241055665169e-06 -2.00430740242297e-05 2.91833776326771e-21 3.65241055665169e-06
78 -2.23825619375793e+00 -2.49467528615173e-14 -2.23825619375793e+00 1.00000000000000e+00 3.48084918975608e-06 -1.77847559100496e-05 2.91466008331892e-21 3.48084918975608e-06
79 -2.23825619394705e+00 -1.66174682666688e-14 -2.23825619394705e+00 9.99999999999999e-01 3.30146869281457e-06 -1.57853652169089e-05 2.91180390657081e-21 3.30146869281457e-06
80 -2.23825619410734e+00 -1.10730114316383e-14 -2.23825619410734e+00 1.00000000000000e+00 3.11828434227716e-06 -1.40146393217830e-05 2.90957021451239e-21 3.11828434227716e-06
81 -2.23825619424334e+00 -7.38095025615258e-15 -2.23825619424334e+00 1.00000000000000e+00 2.93448830888978e-06 -1.24459275468524e-05 2.90781209822372e-21 2.93448830888978e-06
82 -2.23825619435886e+00 -4.92155013672361e-15 -2.23825619435886e+00 1.00000000000000e+00 2.75258754273206e-06 -1.10557501229998e-05 2.90642024611841e-21 2.75258754273206e-06
83 -2.23825619445710e+00 -3.28271933611280e-15 -2.23825619445710e+00 1.00000000000000e+00 2.57452042673333e-06 -9.82341238817753e-06 2.90531264872599e-21 2.57452042673333e-06
84 -2.23825619454069e+00 -2.19032370557683e-15 -2.23825619454069e+00 1.00000000000000e+00 2.40175533935775e-06 -8.73066705293102e-06 2.90442726208148e-21 2.40175533935775e-06
85 -2.23825619461187e+00 -1.46193232865633e-15 -2.23825619461187e+00 1.00000000000000e+00 2.23537381303659e-06 -7.76141839347591e-06 2.90371675279456e-21 2.23537381303659e-06
86 -2.23825619467254e+00 -9.76097874075972e-16 -2.23825619467254e+00 1.00000000000000e+00 2.07614058060399e-06 -6.90146306382183e-06 2.90314471265145e-21 2.07614058060399e-06
87 -2.23825619472426e+00 -6.51943771167911e-16 -2.23825619472426e+00 1.00000000000000e+00 1.92456246794556e-06 -6.13826285425715e-06 2.90268291456627e-21 1.92456246794556e-06
88 -2.23825619476837e+00 -4.35593917368354e-16 -2.23825619476837e+00 1.00000000000000e+00 1.78093780861891e-06 -5.46074536121914e-06 2.90230930967101e-21 1.78093780861891e-06
89 -2.23825619480605e+00 -2.91147524734969e-16 -2.23825619480605e+00 1.00000000000000e+00 1.64539780778392e-06 -4.85912908217800e-06 2.90200655448057e-21 1.64539780778392e-06
90 -2.23825619483818e+00 -1.94674534529558e-16 -2.23825619483818e+00 1.00000000000000e+00 1.51794107625588e-06 -4.32476983129466e-06 2.90176091927605e-21 1.51794107625588e-06
91 -2.23825619486563e+00 -1.30219285079975e-16 -2.23825619486563e+00 1.00000000000000e+00 1.39846237710987e-06 -3.85002581969363e-06 2.90156147233823e-21 1.39846237710987e-06
92 -2.23825619488908e+00 -8.71399075886436e-17 -2.23825619488908e+00 1.00000000000000e+00 1.28677647245204e-06 -3.42813912701419e-06 2.90139946513591e-21 1.28677647245204e-06
